customer_id,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last,is_churned
CLR-00406,2022-01-06,2024-10-31,30,2649.28,88.31,61,False
CLR-00407,2023-04-30,2023-04-30,1,508.13,508.13,611,True
CLR-00408,2022-05-31,2023-04-26,5,323.73,64.75,615,True
CLR-00409,2022-01-30,2024-12-23,20,2504.12,125.21,8,False
CLR-00410,2023-02-05,2023-05-26,3,309.74,103.25,585,True
CLR-00411,2022-12-02,2024-07-27,10,1013.33,101.33,157,False
CLR-00412,2023-08-19,2023-08-19,1,79.92,79.92,500,True
CLR-00413,2023-10-10,2023-10-10,1,123.9,123.9,448,True
CLR-00414,2023-11-22,2024-12-12,11,1145.94,104.18,19,False
CLR-00415,2023-04-14,2023-07-24,5,445.29,89.06,526,True
CLR-00416,2023-07-22,2024-11-19,9,1558.77,173.2,42,False
CLR-00417,2024-02-21,2024-12-24,10,799.21,79.92,7,False
CLR-00418,2022-01-03,2024-11-30,24,3250.15,135.42,31,False
CLR-00419,2023-09-02,2024-08-18,2,272.51,136.26,135,False
CLR-00420,2022-06-19,2023-06-28,3,224.87,74.96,552,True
CLR-00421,2023-11-10,2024-12-26,7,893.55,127.65,5,False
CLR-00422,2023-08-03,2023-08-03,1,84.9,84.9,516,True
CLR-00423,2022-01-12,2024-08-25,10,1004.51,100.45,128,False
CLR-00424,2022-03-05,2023-11-06,17,2172.47,127.79,421,True
CLR-00425,2022-07-09,2023-11-01,7,1015.26,145.04,426,True
CLR-00426,2023-10-09,2024-12-26,5,1155.93,231.19,5,False
CLR-00427,2022-02-10,2024-05-06,9,728.35,80.93,239,True
CLR-00428,2022-07-18,2024-11-21,9,646.79,71.87,40,False
CLR-00429,2022-11-23,2024-06-24,5,472.55,94.51,190,True
CLR-00430,2022-10-18,2024-04-09,3,567.76,189.25,266,True
CLR-00431,2022-03-09,2024-12-03,10,968.69,96.87,28,False
CLR-00432,2022-01-09,2024-10-09,15,1637.48,109.17,83,False
CLR-00433,2022-02-25,2024-12-03,4,409.19,102.3,28,False
CLR-00434,2022-04-01,2024-12-07,16,1451.07,90.69,24,False
CLR-00435,2022-04-22,2023-01-22,3,275.81,91.94,709,True
CLR-00436,2024-01-09,2024-01-09,1,43.9,43.9,357,True
CLR-00437,2023-03-16,2024-11-18,14,1804.32,128.88,43,False
CLR-00438,2022-01-11,2024-07-23,4,463.35,115.84,161,False
CLR-00439,2022-11-20,2023-08-29,7,492.39,70.34,490,True
CLR-00440,2022-01-06,2024-04-13,17,1546.64,90.98,262,True
CLR-00441,2023-02-03,2024-11-14,4,376.79,94.2,47,False
CLR-00442,2022-06-02,2024-11-28,12,1162.66,96.89,33,False
CLR-00443,2022-10-07,2024-09-18,13,1203.85,92.6,104,False
CLR-00444,2024-11-01,2024-11-01,1,72.72,72.72,60,False
CLR-00445,2024-03-26,2024-09-22,4,439.86,109.96,100,False
CLR-00446,2023-05-24,2024-12-18,18,2866.39,159.24,13,False
CLR-00447,2022-03-31,2024-12-07,9,1114.49,123.83,24,False
CLR-00448,2022-03-18,2024-12-31,10,923.61,92.36,0,False
CLR-00449,2022-11-14,2024-06-10,6,627.84,104.64,204,True
CLR-00450,2023-09-08,2024-12-01,7,865.87,123.7,30,False
CLR-00451,2022-02-24,2023-10-14,13,1200.16,92.32,444,True
CLR-00452,2022-12-12,2023-04-30,3,562.65,187.55,611,True
CLR-00453,2024-03-27,2024-11-03,6,581.59,96.93,58,False
CLR-00454,2022-06-30,2024-11-25,17,2023.56,119.03,36,False
CLR-00455,2022-03-27,2024-10-06,7,1113.43,159.06,86,False
CLR-00456,2023-07-08,2024-08-06,5,601.11,120.22,147,False
CLR-00457,2024-05-31,2024-11-16,2,151.02,75.51,45,False
CLR-00458,2023-04-17,2024-10-14,10,1632.04,163.2,78,False
CLR-00459,2024-04-07,2024-07-09,4,628.53,157.13,175,False
CLR-00460,2022-04-15,2023-11-20,15,1551.25,103.42,407,True
CLR-00461,2022-07-14,2023-12-20,6,522.55,87.09,377,True
CLR-00462,2022-11-22,2024-09-18,5,301.27,60.25,104,False
CLR-00463,2022-04-07,2022-04-07,1,134.9,134.9,999,True
CLR-00464,2022-01-21,2024-10-23,34,3682.77,108.32,69,False
CLR-00465,2022-02-18,2024-12-31,31,3996.39,128.92,0,False
CLR-00466,2023-04-07,2024-03-25,2,114.01,57.0,281,True
CLR-00467,2023-04-02,2023-11-09,5,971.59,194.32,418,True
CLR-00468,2022-03-29,2024-11-15,24,2548.4,106.18,46,False
CLR-00469,2023-06-22,2024-12-19,6,977.52,162.92,12,False
CLR-00471,2022-07-20,2024-05-18,4,632.33,158.08,227,True
CLR-00472,2022-03-18,2024-12-20,19,2225.91,117.15,11,False
CLR-00473,2023-07-11,2024-12-30,12,1618.31,134.86,1,False
CLR-00474,2022-01-21,2022-11-03,7,547.57,78.22,789,True
CLR-00475,2022-06-02,2024-11-25,14,1730.56,123.61,36,False
CLR-00476,2022-04-16,2023-09-23,6,560.33,93.39,465,True
CLR-00477,2022-01-27,2024-09-02,22,2419.48,109.98,120,False
CLR-00478,2022-04-04,2024-11-11,9,1204.51,133.83,50,False
CLR-00479,2023-02-26,2023-12-03,9,1473.45,163.72,394,True
CLR-00480,2024-05-30,2024-08-03,3,216.51,72.17,150,False
CLR-00481,2022-03-25,2023-06-30,3,240.06,80.02,550,True
CLR-00482,2024-09-14,2024-09-14,1,116.9,116.9,108,False
CLR-00483,2023-03-02,2024-10-06,6,878.97,146.49,86,False
CLR-00484,2024-09-16,2024-09-16,1,143.56,143.56,106,False
CLR-00485,2024-07-08,2024-11-09,2,556.02,278.01,52,False
CLR-00486,2022-11-29,2023-09-09,3,261.83,87.28,479,True
CLR-00487,2024-12-29,2024-12-29,1,68.31,68.31,2,False
CLR-00488,2022-05-11,2024-11-22,25,2703.28,108.13,39,False
CLR-00489,2022-12-28,2023-05-26,3,279.6,93.2,585,True
CLR-00490,2023-09-25,2024-12-08,13,1020.84,78.53,23,False
CLR-00491,2022-01-11,2024-07-13,16,1977.86,123.62,171,False
CLR-00492,2022-01-17,2024-09-26,20,2235.87,111.79,96,False
CLR-00493,2022-01-30,2024-10-27,9,727.15,80.79,65,False
CLR-00494,2024-02-25,2024-02-25,1,214.11,214.11,310,True
CLR-00495,2022-01-03,2024-10-24,14,1316.49,94.04,68,False
CLR-00496,2024-08-22,2024-08-22,1,189.52,189.52,131,False
CLR-00497,2023-03-19,2023-03-19,1,141.9,141.9,653,True
CLR-00498,2024-01-17,2024-05-12,3,291.34,97.11,233,True
CLR-00499,2022-01-10,2024-06-16,4,380.32,95.08,198,True
CLR-00500,2022-01-13,2024-12-01,4,657.61,164.4,30,False
CLR-00501,2023-06-25,2024-01-06,4,514.79,128.7,360,True
CLR-00502,2024-06-18,2024-11-10,5,700.04,140.01,51,False
CLR-00503,2023-12-20,2024-06-16,3,216.92,72.31,198,True
CLR-00504,2022-06-07,2024-03-24,3,731.26,243.75,282,True
CLR-00505,2023-06-06,2023-11-08,2,221.81,110.9,419,True
CLR-00506,2023-07-01,2024-01-31,2,108.71,54.36,335,True
CLR-00507,2022-05-25,2023-03-16,4,284.79,71.2,656,True
CLR-00508,2024-04-12,2024-10-29,4,356.37,89.09,63,False
CLR-00509,2023-07-13,2023-07-13,1,34.76,34.76,537,True
CLR-00510,2022-03-17,2024-03-27,5,455.28,91.06,279,True
CLR-00511,2022-07-19,2024-12-10,16,1397.95,87.37,21,False
CLR-00512,2022-06-30,2024-12-22,14,1937.23,138.37,9,False
CLR-00513,2022-01-07,2024-10-21,23,2656.28,115.49,71,False
CLR-00514,2022-06-28,2024-12-01,6,534.95,89.16,30,False
CLR-00515,2024-07-02,2024-11-11,4,678.53,169.63,50,False
CLR-00517,2024-08-06,2024-08-06,1,181.9,181.9,147,False
CLR-00518,2022-09-12,2024-12-03,11,1287.55,117.05,28,False
CLR-00519,2022-03-01,2024-12-11,11,1677.04,152.46,20,False
CLR-00520,2022-01-03,2024-11-09,5,396.91,79.38,52,False
CLR-00521,2022-06-13,2024-05-09,10,1184.27,118.43,236,True
CLR-00522,2022-02-05,2023-09-04,9,878.58,97.62,484,True
CLR-00523,2023-12-22,2024-03-30,3,260.73,86.91,276,True
CLR-00524,2022-02-10,2024-10-26,9,1559.89,173.32,66,False
CLR-00525,2022-01-18,2023-07-05,14,1472.93,105.21,545,True
CLR-00526,2022-04-01,2024-12-29,10,886.52,88.65,2,False
CLR-00527,2022-07-13,2024-02-12,4,243.76,60.94,323,True
CLR-00528,2023-10-15,2024-11-05,6,976.37,162.73,56,False
CLR-00529,2024-10-15,2024-10-15,1,63.67,63.67,77,False
CLR-00530,2024-05-01,2024-12-24,5,465.02,93.0,7,False
CLR-00531,2022-01-17,2024-11-26,17,1713.99,100.82,35,False
CLR-00532,2023-10-14,2023-10-14,1,137.62,137.62,444,True
CLR-00533,2022-01-15,2023-12-11,31,3220.19,103.88,386,True
CLR-00534,2023-11-05,2023-11-05,1,92.33,92.33,422,True
CLR-00535,2024-06-25,2024-10-26,3,414.1,138.03,66,False
CLR-00536,2022-02-24,2022-02-24,1,30.42,30.42,1041,True
CLR-00537,2022-06-24,2023-05-25,6,503.4,83.9,586,True
CLR-00538,2023-11-15,2023-11-15,1,299.85,299.85,412,True
CLR-00539,2022-11-29,2023-06-01,2,193.54,96.77,579,True
CLR-00540,2022-01-16,2024-08-11,12,1449.19,120.77,142,False
CLR-00541,2024-02-24,2024-09-10,7,1128.84,161.26,112,False
CLR-00542,2022-01-10,2023-05-23,11,884.96,80.45,588,True
CLR-00543,2024-07-07,2024-11-13,2,286.02,143.01,48,False
CLR-00544,2022-06-02,2024-10-14,10,1157.83,115.78,78,False
CLR-00545,2022-01-02,2024-03-09,8,781.58,97.7,297,True
CLR-00546,2023-05-18,2024-12-21,16,2162.61,135.16,10,False
CLR-00547,2022-09-04,2024-02-25,7,557.44,79.63,310,True
CLR-00548,2022-04-09,2024-04-03,5,428.88,85.78,272,True
CLR-00549,2023-04-14,2024-07-30,6,760.89,126.82,154,False
CLR-00550,2022-06-29,2022-06-29,1,73.43,73.43,916,True
CLR-00551,2023-11-28,2024-12-29,4,869.99,217.5,2,False
CLR-00552,2022-01-07,2024-12-02,14,1181.61,84.4,29,False
CLR-00553,2022-01-17,2024-12-20,20,1919.16,95.96,11,False
CLR-00554,2023-11-19,2024-12-24,7,747.65,106.81,7,False
CLR-00555,2022-06-21,2024-01-14,8,638.42,79.8,352,True
CLR-00556,2022-04-26,2024-11-23,22,2269.41,103.15,38,False
CLR-00557,2023-06-14,2024-11-15,7,685.92,97.99,46,False
CLR-00558,2022-07-24,2023-10-06,5,358.94,71.79,452,True
CLR-00559,2024-05-22,2024-12-04,5,748.44,149.69,27,False
CLR-00560,2022-01-04,2024-12-07,18,2053.26,114.07,24,False
CLR-00561,2022-06-16,2024-11-22,16,1279.28,79.96,39,False
CLR-00562,2022-01-10,2024-07-20,7,770.5,110.07,164,False
CLR-00563,2022-01-20,2024-11-21,15,1555.1,103.67,40,False
CLR-00564,2023-01-09,2024-11-28,7,812.55,116.08,33,False
CLR-00565,2022-05-19,2023-06-30,3,310.54,103.51,550,True
CLR-00566,2023-04-02,2024-12-03,7,725.36,103.62,28,False
CLR-00567,2022-06-05,2024-06-15,8,1133.21,141.65,199,True
CLR-00568,2024-08-15,2024-08-15,1,101.52,101.52,138,False
CLR-00569,2022-08-24,2024-11-24,7,992.86,141.84,37,False
CLR-00570,2023-09-17,2024-09-29,4,395.16,98.79,93,False
CLR-00571,2022-01-10,2024-09-20,26,2702.24,103.93,102,False
CLR-00572,2023-06-15,2024-08-07,4,381.02,95.26,146,False
CLR-00573,2023-10-02,2023-10-02,1,159.72,159.72,456,True
CLR-00574,2022-06-16,2024-02-24,5,557.87,111.57,311,True
CLR-00575,2024-04-10,2024-04-10,1,59.92,59.92,265,True
CLR-00576,2022-05-05,2024-12-03,20,2693.09,134.65,28,False
CLR-00577,2024-11-12,2024-11-12,1,52.43,52.43,49,False
CLR-00578,2022-02-04,2024-03-04,9,1484.79,164.98,302,True
CLR-00579,2022-09-20,2024-11-27,11,1728.96,157.18,34,False
CLR-00580,2022-03-13,2024-11-10,18,2304.15,128.01,51,False
CLR-00581,2022-05-19,2024-09-29,5,663.63,132.73,93,False
CLR-00582,2023-12-25,2023-12-25,1,49.52,49.52,372,True
CLR-00583,2022-05-24,2024-07-18,10,772.22,77.22,166,False
CLR-00584,2022-05-06,2024-12-11,20,2714.23,135.71,20,False
CLR-00585,2023-02-19,2024-12-09,14,1316.9,94.06,22,False
CLR-00586,2022-02-05,2024-12-25,22,2095.09,95.23,6,False
CLR-00587,2024-12-03,2024-12-03,1,37.71,37.71,28,False
CLR-00588,2022-02-12,2024-12-30,25,2690.15,107.61,1,False
CLR-00589,2023-03-17,2023-03-17,1,281.44,281.44,655,True
CLR-00590,2022-02-13,2023-10-31,9,1191.52,132.39,427,True
CLR-00591,2022-01-15,2024-04-27,19,1799.31,94.7,248,True
CLR-00592,2023-05-27,2023-10-15,4,482.33,120.58,443,True
CLR-00594,2022-01-30,2023-08-03,3,432.54,144.18,516,True
CLR-00595,2022-04-04,2024-12-29,13,1626.15,125.09,2,False
CLR-00597,2022-09-14,2024-12-29,11,846.99,77.0,2,False
CLR-00598,2022-01-16,2024-11-13,16,1376.4,86.02,48,False
CLR-00599,2022-04-05,2024-11-23,20,1885.79,94.29,38,False
CLR-00600,2022-02-12,2023-04-18,7,739.72,105.67,623,True
CLR-00601,2023-02-21,2024-03-12,2,361.82,180.91,294,True
CLR-00602,2022-07-08,2024-09-05,16,1767.61,110.48,117,False
CLR-00603,2022-01-23,2024-10-15,17,2224.73,130.87,77,False
CLR-00604,2022-10-01,2024-07-24,7,872.65,124.66,160,False
CLR-00605,2023-06-03,2024-06-26,15,1660.52,110.7,188,True
CLR-00607,2022-02-22,2024-11-04,10,1229.83,122.98,57,False
CLR-00608,2022-11-03,2024-12-08,11,1530.47,139.13,23,False
CLR-00609,2022-02-02,2023-11-19,10,1469.31,146.93,408,True
CLR-00610,2022-01-18,2024-03-30,7,445.82,63.69,276,True
CLR-00611,2024-07-13,2024-12-16,4,636.85,159.21,15,False
CLR-00613,2023-08-17,2024-05-08,2,109.8,54.9,237,True
CLR-00614,2023-09-08,2024-10-07,12,2314.89,192.91,85,False
CLR-00615,2022-02-02,2023-09-28,4,528.6,132.15,460,True
CLR-00616,2022-01-04,2022-01-04,1,72.17,72.17,1092,True
CLR-00617,2023-09-13,2024-05-20,3,471.74,157.25,225,True
CLR-00618,2022-01-11,2024-10-01,13,1679.11,129.16,91,False
CLR-00619,2022-05-28,2024-02-10,6,722.09,120.35,325,True
CLR-00620,2022-07-04,2024-12-02,7,965.45,137.92,29,False
CLR-00621,2023-07-10,2023-09-29,2,250.32,125.16,459,True
CLR-00622,2022-02-09,2024-05-01,4,398.85,99.71,244,True
CLR-00623,2022-03-30,2024-12-14,14,1845.5,131.82,17,False
CLR-00624,2022-02-13,2023-12-06,11,1022.72,92.97,391,True
CLR-00625,2023-09-10,2024-08-13,3,663.44,221.15,140,False
CLR-00626,2023-06-08,2024-04-30,3,197.78,65.93,245,True
CLR-00627,2024-04-04,2024-04-04,1,102.9,102.9,271,True
CLR-00628,2024-01-12,2024-12-16,7,841.5,120.21,15,False
CLR-00629,2022-03-20,2022-12-02,3,513.61,171.2,760,True
CLR-00630,2023-11-28,2024-12-26,3,285.51,95.17,5,False
CLR-00631,2022-12-30,2024-12-04,9,1677.8,186.42,27,False
CLR-00632,2022-04-22,2024-03-30,9,1511.38,167.93,276,True
CLR-00633,2023-12-21,2024-02-14,2,200.7,100.35,321,True
CLR-00634,2022-08-09,2024-11-11,16,1789.14,111.82,50,False
CLR-00635,2022-10-28,2024-08-23,7,813.05,116.15,130,False
CLR-00637,2023-11-04,2024-12-24,4,403.69,100.92,7,False
CLR-00638,2022-12-16,2023-10-22,3,288.06,96.02,436,True
CLR-00639,2022-01-29,2024-10-13,25,2792.42,111.7,79,False
CLR-00640,2022-01-15,2023-11-13,25,2904.35,116.17,414,True
CLR-00641,2024-06-14,2024-06-14,1,37.42,37.42,200,True
CLR-00643,2022-07-21,2023-09-08,5,480.07,96.01,480,True
CLR-00644,2023-03-11,2024-10-06,4,373.41,93.35,86,False
CLR-00645,2022-04-13,2024-11-15,8,1024.35,128.04,46,False
CLR-00647,2022-04-21,2024-11-30,18,2040.6,113.37,31,False
CLR-00648,2022-09-06,2024-12-25,11,1156.14,105.1,6,False
CLR-00649,2022-06-27,2024-11-26,16,1690.29,105.64,35,False
CLR-00650,2024-10-06,2024-10-06,1,92.9,92.9,86,False
CLR-00651,2022-04-05,2024-12-26,18,2632.43,146.25,5,False
CLR-00652,2022-05-31,2024-07-21,10,1463.97,146.4,163,False
CLR-00653,2023-03-15,2024-08-23,3,352.91,117.64,130,False
CLR-00654,2022-02-07,2024-11-22,16,1740.11,108.76,39,False
CLR-00655,2023-04-05,2023-06-17,2,422.1,211.05,563,True
CLR-00656,2023-07-06,2024-07-05,2,133.92,66.96,179,False
CLR-00657,2022-06-08,2024-10-13,16,2183.14,136.45,79,False
CLR-00658,2023-07-15,2024-07-18,8,1085.31,135.66,166,False
CLR-00659,2022-01-21,2024-10-08,34,4312.79,126.85,84,False
CLR-00660,2022-09-23,2023-08-11,4,497.92,124.48,508,True
CLR-00661,2022-09-05,2024-01-09,6,818.41,136.4,357,True
CLR-00662,2022-01-07,2024-11-29,25,3128.52,125.14,32,False
CLR-00663,2022-09-07,2024-04-24,5,534.84,106.97,251,True
CLR-00664,2022-09-04,2024-12-07,5,1022.46,204.49,24,False
CLR-00665,2023-09-26,2024-09-08,3,544.71,181.57,114,False
CLR-00666,2022-03-10,2024-11-16,19,2139.23,112.59,45,False
CLR-00667,2023-01-24,2024-06-18,8,1287.07,160.88,196,True
CLR-00668,2024-07-19,2024-07-21,2,793.43,396.72,163,False
CLR-00669,2022-01-21,2024-08-15,15,1239.33,82.62,138,False
CLR-00670,2023-07-04,2024-05-28,6,589.5,98.25,217,True
CLR-00671,2023-05-18,2024-08-13,2,214.31,107.16,140,False
CLR-00672,2022-06-05,2024-12-04,10,957.29,95.73,27,False
CLR-00673,2022-03-25,2024-10-30,16,1684.1,105.26,62,False
CLR-00674,2022-05-25,2024-12-15,7,1319.67,188.52,16,False
CLR-00676,2022-01-14,2024-11-17,21,2351.38,111.97,44,False
CLR-00677,2023-08-04,2024-10-01,6,675.46,112.58,91,False
CLR-00679,2022-02-14,2024-11-15,15,1622.39,108.16,46,False
CLR-00680,2022-04-29,2024-11-30,20,2023.79,101.19,31,False
CLR-00681,2022-03-30,2024-01-12,5,660.45,132.09,354,True
CLR-00682,2022-11-07,2024-05-10,9,1274.7,141.63,235,True
CLR-00684,2022-03-07,2024-12-12,15,1103.89,73.59,19,False
CLR-00685,2023-06-28,2024-12-07,5,399.2,79.84,24,False
CLR-00686,2022-01-27,2024-10-20,11,1167.18,106.11,72,False
CLR-00688,2022-01-12,2024-12-21,22,2366.44,107.57,10,False
CLR-00689,2022-02-26,2024-12-04,17,2633.87,154.93,27,False
CLR-00690,2022-02-06,2024-11-30,15,1237.78,82.52,31,False
CLR-00691,2023-06-25,2024-11-27,4,417.29,104.32,34,False
CLR-00692,2023-07-24,2023-07-24,1,53.52,53.52,526,True
CLR-00693,2022-01-01,2024-10-29,14,1709.38,122.1,63,False
CLR-00694,2022-08-26,2024-12-14,11,1700.72,154.61,17,False
CLR-00695,2024-05-15,2024-05-15,1,55.71,55.71,230,True
CLR-00696,2022-04-25,2024-09-06,21,2313.58,110.17,116,False
CLR-00697,2023-12-24,2024-10-29,5,493.23,98.65,63,False
CLR-00698,2023-06-12,2024-12-03,2,270.52,135.26,28,False
CLR-00699,2022-04-07,2024-06-15,11,1397.94,127.09,199,True
CLR-00700,2024-03-15,2024-10-01,2,172.82,86.41,91,False
CLR-00701,2022-12-30,2023-07-23,3,292.13,97.38,527,True
CLR-00702,2024-04-24,2024-04-24,1,329.22,329.22,251,True
CLR-00703,2024-03-27,2024-03-27,1,98.91,98.91,279,True
CLR-00704,2022-03-04,2024-12-15,20,2450.0,122.5,16,False
CLR-00705,2022-01-14,2024-12-02,12,1597.9,133.16,29,False
CLR-00706,2022-06-18,2024-04-21,5,592.34,118.47,254,True
CLR-00707,2023-06-20,2024-06-10,3,293.74,97.91,204,True
CLR-00708,2022-05-15,2023-10-09,7,1046.59,149.51,449,True
CLR-00709,2022-01-03,2024-01-13,4,236.93,59.23,353,True
CLR-00710,2022-04-17,2023-09-05,3,236.23,78.74,483,True
CLR-00711,2022-04-21,2024-10-27,16,1629.37,101.84,65,False
CLR-00712,2022-11-26,2024-12-19,10,1385.58,138.56,12,False
CLR-00713,2023-04-21,2023-04-21,1,39.02,39.02,620,True
CLR-00714,2024-05-14,2024-11-16,2,171.62,85.81,45,False
CLR-00715,2022-05-22,2023-08-01,4,443.34,110.84,518,True
CLR-00716,2023-01-10,2024-12-21,6,831.22,138.54,10,False
CLR-00717,2022-10-14,2024-10-17,6,388.48,64.75,75,False
CLR-00718,2022-03-13,2024-08-24,5,344.43,68.89,129,False
CLR-00719,2022-01-27,2023-11-14,2,202.93,101.46,413,True
CLR-00720,2022-07-22,2022-07-22,1,117.9,117.9,893,True
CLR-00721,2022-02-14,2024-12-30,21,2473.0,117.76,1,False
CLR-00722,2022-02-27,2024-01-31,7,538.92,76.99,335,True
CLR-00723,2022-07-01,2024-11-01,7,876.93,125.28,60,False
CLR-00724,2022-03-04,2024-12-20,28,2964.35,105.87,11,False
CLR-00725,2024-03-26,2024-08-28,8,1118.03,139.75,125,False
CLR-00726,2022-01-17,2024-11-15,10,930.09,93.01,46,False
CLR-00727,2024-10-15,2024-10-15,1,265.8,265.8,77,False
CLR-00728,2022-02-04,2024-11-20,7,397.81,56.83,41,False
CLR-00729,2024-10-15,2024-10-15,1,71.9,71.9,77,False
CLR-00730,2022-01-20,2024-07-22,7,564.85,80.69,162,False
CLR-00731,2023-05-19,2024-12-27,16,1686.4,105.4,4,False
CLR-00732,2023-08-05,2023-08-05,1,57.9,57.9,514,True
CLR-00733,2022-01-10,2024-10-01,8,983.21,122.9,91,False
CLR-00735,2022-04-03,2024-10-12,10,1412.91,141.29,80,False
CLR-00736,2022-06-21,2024-11-21,8,686.89,85.86,40,False
CLR-00737,2024-07-07,2024-07-07,1,122.7,122.7,177,False
CLR-00738,2022-06-06,2024-07-05,9,752.7,83.63,179,False
CLR-00739,2022-01-02,2024-11-09,15,1654.86,110.32,52,False
CLR-00740,2022-06-15,2024-09-25,13,1761.88,135.53,97,False
CLR-00742,2022-06-12,2023-05-04,4,499.62,124.9,607,True
CLR-00743,2023-05-06,2024-12-23,6,504.47,84.08,8,False
CLR-00744,2022-12-17,2024-09-03,12,2038.33,169.86,119,False
CLR-00745,2022-06-20,2024-11-04,40,4573.62,114.34,57,False
CLR-00746,2024-10-22,2024-10-22,1,159.84,159.84,70,False
CLR-00747,2022-12-20,2024-11-11,10,1152.26,115.23,50,False
CLR-00748,2022-02-08,2022-02-08,1,68.9,68.9,1057,True
CLR-00749,2022-06-18,2023-12-12,3,191.32,63.77,385,True
CLR-00750,2022-04-06,2022-07-21,2,343.23,171.62,894,True
CLR-00751,2022-05-15,2024-05-18,11,872.31,79.3,227,True
CLR-00752,2024-08-19,2024-08-19,1,213.8,213.8,134,False
CLR-00753,2022-01-13,2024-09-22,6,732.57,122.09,100,False
CLR-00754,2023-05-08,2024-12-09,12,1333.59,111.13,22,False
CLR-00755,2023-09-29,2024-12-31,10,1266.87,126.69,0,False
CLR-00756,2022-03-15,2024-07-21,20,2465.38,123.27,163,False
CLR-00758,2022-11-24,2024-12-10,7,926.4,132.34,21,False
CLR-00759,2022-06-28,2024-07-29,8,915.13,114.39,155,False
CLR-00760,2022-01-29,2024-08-30,13,1733.47,133.34,123,False
CLR-00761,2022-01-20,2024-11-30,5,817.72,163.54,31,False
CLR-00762,2022-01-15,2024-12-16,13,1471.91,113.22,15,False
CLR-00763,2022-01-14,2024-01-17,7,600.22,85.75,349,True
CLR-00764,2022-02-04,2024-12-11,10,1145.3,114.53,20,False
CLR-00765,2022-01-25,2024-12-06,13,1618.84,124.53,25,False
CLR-00766,2022-01-08,2023-09-15,5,605.48,121.1,473,True
CLR-00767,2022-02-26,2024-12-28,10,1253.04,125.3,3,False
CLR-00768,2022-07-31,2024-12-11,9,1103.4,122.6,20,False
CLR-00769,2022-01-02,2024-07-01,19,1982.71,104.35,183,True
CLR-00770,2022-11-08,2024-03-03,4,449.1,112.28,303,True
CLR-00771,2024-02-16,2024-10-24,6,704.96,117.49,68,False
CLR-00772,2024-10-26,2024-10-26,1,285.8,285.8,66,False
CLR-00773,2022-07-06,2024-02-10,10,1384.76,138.48,325,True
CLR-00774,2022-03-23,2023-08-03,16,1157.23,72.33,516,True
CLR-00775,2022-04-19,2024-05-29,11,1294.63,117.69,216,True
CLR-00776,2022-09-18,2024-11-28,6,694.49,115.75,33,False
CLR-00777,2022-01-11,2024-06-09,10,1212.89,121.29,205,True
CLR-00779,2022-05-14,2024-05-28,5,752.22,150.44,217,True
CLR-00780,2022-04-07,2024-11-08,15,1587.68,105.85,53,False
CLR-00781,2024-06-23,2024-12-03,3,457.14,152.38,28,False
CLR-00782,2024-09-12,2024-09-12,1,67.12,67.12,110,False
CLR-00783,2024-06-25,2024-11-01,2,109.74,54.87,60,False
CLR-00784,2023-06-07,2024-04-12,3,264.78,88.26,263,True
CLR-00785,2023-05-30,2023-09-26,3,205.86,68.62,462,True
CLR-00786,2024-04-24,2024-06-26,3,322.87,107.62,188,True
CLR-00787,2024-01-30,2024-01-30,1,47.9,47.9,336,True
CLR-00788,2022-01-10,2024-10-31,20,1718.22,85.91,61,False
CLR-00789,2024-01-28,2024-09-01,5,1069.21,213.84,121,False
CLR-00790,2023-11-16,2023-11-16,1,47.84,47.84,411,True
CLR-00791,2022-04-17,2024-12-10,9,971.52,107.95,21,False
CLR-00792,2022-01-16,2024-11-18,9,708.84,78.76,43,False
CLR-00794,2024-01-13,2024-12-11,9,1180.04,131.12,20,False
CLR-00795,2024-07-14,2024-12-17,3,198.05,66.02,14,False
CLR-00796,2022-09-04,2024-05-13,9,1479.29,164.37,232,True
CLR-00797,2024-04-13,2024-12-18,2,461.6,230.8,13,False
CLR-00798,2024-01-11,2024-11-01,5,1030.25,206.05,60,False
CLR-00799,2022-06-01,2023-12-17,7,843.01,120.43,380,True
CLR-00800,2023-06-27,2024-11-15,5,414.14,82.83,46,False
CLR-00801,2022-07-18,2024-10-29,20,2083.84,104.19,63,False
CLR-00802,2022-05-05,2024-12-02,12,1653.1,137.76,29,False
CLR-00803,2022-01-06,2023-08-07,12,1515.04,126.25,512,True
CLR-00804,2024-09-04,2024-09-04,1,267.8,267.8,118,False
CLR-00805,2022-06-19,2024-06-11,3,303.08,101.03,203,True
CLR-00806,2023-11-19,2023-12-03,2,133.25,66.62,394,True
CLR-00807,2022-01-23,2024-10-04,27,3161.11,117.08,88,False
CLR-00808,2023-06-09,2024-12-21,11,1316.9,119.72,10,False
CLR-00809,2022-01-29,2023-05-20,7,761.6,108.8,591,True
CLR-00810,2022-05-15,2024-12-30,13,1592.84,122.53,1,False
CLR-00811,2024-09-07,2024-12-03,2,110.96,55.48,28,False
CLR-00812,2022-05-07,2023-12-28,3,287.24,95.75,369,True
CLR-00813,2022-01-10,2024-09-03,12,964.69,80.39,119,False
CLR-00814,2022-05-17,2023-07-23,13,1084.3,83.41,527,True
CLR-00815,2022-04-28,2022-05-20,2,120.22,60.11,956,True
CLR-00816,2023-03-10,2024-08-24,5,439.86,87.97,129,False
CLR-00817,2024-05-06,2024-11-29,3,258.52,86.17,32,False
